seed,initialization_strategy,architecture,depth,target,topology,operator_family,training_rmse,heldout_rmse,best_loss,hardened_expression,tree_signature,structural_match,failure_type,nan_restarts,wall_seconds
185,uniform,eq6,4,d4_T4,RR,EML,5.274056e+00,5.056083e+00,0.0004307970668579162,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, x, x, 1, x, f, f, f, f |   Leaf routing:     1, x, x, y, x, 1, 1, x, 1, y, 1, x, 1, y, x, y","internal=[1, f, 1, f, f, f, x, x, 1, x, f, f, f, f] leaves=[1, x, x, y, x, 1, 1, x, 1, y, 1, x, 1, y, x, y]",no,training_failure,0,23.58
186,uniform,eq6,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0006251729329072635,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, 1, f, 1, x, 1, 1, 1, f, 1, f |   Leaf routing:     1, 1, x, y, x, 1, 1, x, 1, y, x, x, 1, x, x, y","internal=[1, f, 1, f, 1, f, 1, x, 1, 1, 1, f, 1, f] leaves=[1, 1, x, y, x, 1, 1, x, 1, y, x, x, 1, x, x, y]",no,training_failure,0,21.09
187,uniform,eq6,4,d4_T4,RR,EML,6.403993e+00,6.061711e+00,0.0004081506566913481,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, f, f, 1, x, f, f, f, 1, f, f |   Leaf routing:     1, x, x, 1, x, 1, y, 1, 1, y, 1, x, 1, y, x, y","internal=[1, f, x, f, f, f, 1, x, f, f, f, 1, f, f] leaves=[1, x, x, 1, x, 1, y, 1, 1, y, 1, x, 1, y, x, y]",no,training_failure,0,23.02
188,uniform,eq6,4,d4_T4,RR,EML,1.100738e+00,1.657093e+00,0.0003867497984074159,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, 1, 1, 1, x, f, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, y, 1, y, 1, x, x, 1","internal=[1, f, 1, f, f, f, 1, 1, 1, x, f, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, y, 1, y, 1, x, x, 1]",no,training_failure,0,21.12
189,uniform,eq6,4,d4_T4,RR,EML,2.357018e+05,1.701091e+00,0.0004564884976340724,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, f, f, 1, x, 1, x, f, x, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, x, 1, y, 1, x, 1, x, x, 1","internal=[1, f, x, f, f, f, 1, x, 1, x, f, x, f, f] leaves=[1, x, x, 1, x, 1, 1, x, 1, y, 1, x, 1, x, x, 1]",no,training_failure,0,22.26
190,uniform,eq6,4,d4_T4,RR,EML,4.443734e-01,4.133462e-01,0.00022612636995375263,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, f, f, 1, x, 1, 1, 1, x, f, f |   Leaf routing:     1, x, x, y, x, 1, 1, x, x, y, 1, x, 1, y, x, y","internal=[1, f, x, f, f, f, 1, x, 1, 1, 1, x, f, f] leaves=[1, x, x, y, x, 1, 1, x, x, y, 1, x, 1, y, x, y]",no,training_failure,0,23.53
191,uniform,eq6,4,d4_T4,RR,EML,9.761526e-01,1.656118e+00,0.0005058510009923897,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, 1, x, 1, x, f, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, x, 1, y, 1, x, 1, x, y, 1","internal=[1, f, 1, f, f, f, 1, x, 1, x, f, f, f, f] leaves=[1, x, x, 1, x, 1, 1, x, 1, y, 1, x, 1, x, y, 1]",no,training_failure,0,20.3
192,uniform,eq6,4,d4_T4,RR,EML,6.947891e-01,6.893753e-01,0.00024373713609630748,"EML Master Formula (depth=4, params=90) |   Internal routing: x, f, x, 1, f, f, 1, 1, 1, x, 1, 1, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, x, y, y, x, 1, y, x, x","internal=[x, f, x, 1, f, f, 1, 1, 1, x, 1, 1, f, f] leaves=[1, x, x, 1, x, 1, 1, y, x, y, y, x, 1, y, x, x]",no,training_failure,0,22.61
193,uniform,eq6,4,d4_T4,RR,EML,2.182175e+05,1.913814e+00,0.00036723141705168153,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, 1, x, 1, 1, f, 1, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, y, 1, y, 1, y, x, y","internal=[1, f, 1, f, f, f, 1, x, 1, 1, f, 1, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, y, 1, y, 1, y, x, y]",no,training_failure,0,22.78
194,uniform,eq6,4,d4_T4,RR,EML,1.452025e+00,1.961987e+00,0.0005345010842262866,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, x, 1, f, 1, x, 1, 1, f, f, f, f |   Leaf routing:     1, x, x, y, x, y, 1, x, 1, y, y, x, 1, x, y, 1","internal=[1, f, 1, x, 1, f, 1, x, 1, 1, f, f, f, f] leaves=[1, x, x, y, x, y, 1, x, 1, y, y, x, 1, x, y, 1]",no,training_failure,0,20.82
195,uniform,eq6,4,d4_T4,RR,EML,1.629593e+00,1.696891e+00,0.0003646891220161204,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, 1, 1, x, f, f, x, x, 1, f, f, 1, f, f |   Leaf routing:     1, x, y, 1, x, 1, 1, y, 1, y, 1, x, 1, y, x, y","internal=[1, 1, 1, x, f, f, x, x, 1, f, f, 1, f, f] leaves=[1, x, y, 1, x, 1, 1, y, 1, y, 1, x, 1, y, x, y]",no,training_failure,0,22.82
196,uniform,eq6,4,d4_T4,RR,EML,4.633711e-02,1.220366e-01,0.0002404378655562914,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, f, f, 1, f, 1, 1, 1, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, x, y, y, x, 1, y, x, x","internal=[1, f, x, f, f, f, 1, f, 1, 1, 1, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, x, y, y, x, 1, y, x, x]",no,hardening_failure,0,22.54
197,uniform,eq6,4,d4_T4,RR,EML,5.040250e-01,5.784916e-01,0.0007375586918420546,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, 1, f, 1, x, 1, 1, 1, f, 1, x |   Leaf routing:     1, x, x, 1, x, y, 1, x, 1, y, y, x, 1, x, y, 1","internal=[1, f, 1, f, 1, f, 1, x, 1, 1, 1, f, 1, x] leaves=[1, x, x, 1, x, y, 1, x, 1, y, y, x, 1, x, y, 1]",no,training_failure,0,21.79
198,uniform,eq6,4,d4_T4,RR,EML,5.143435e+04,1.836125e+00,0.00034693071498528616,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, 1, 1, 1, 1, f, x, f, f |   Leaf routing:     1, x, x, y, x, 1, y, y, x, y, 1, y, 1, y, x, y","internal=[1, f, 1, f, f, f, 1, 1, 1, 1, f, x, f, f] leaves=[1, x, x, y, x, 1, y, y, x, y, 1, y, 1, y, x, y]",no,training_failure,0,23.15
199,uniform,eq6,4,d4_T4,RR,EML,8.771036e-01,8.327756e-01,0.0003111511752490917,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, 1, 1, 1, x, 1, f, f, f |   Leaf routing:     1, x, x, y, x, 1, 1, x, x, y, x, x, 1, x, x, 1","internal=[1, f, 1, f, f, f, 1, 1, 1, x, 1, f, f, f] leaves=[1, x, x, y, x, 1, 1, x, x, y, x, x, 1, x, x, 1]",no,training_failure,0,21.59
200,uniform,eq6,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0006290200948672701,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, 1, 1, 1, 1, 1, f, 1, f |   Leaf routing:     1, x, x, y, x, y, y, x, x, y, 1, x, 1, x, y, 1","internal=[1, f, 1, f, f, f, 1, 1, 1, 1, 1, f, 1, f] leaves=[1, x, x, y, x, y, y, x, x, y, 1, x, 1, x, y, 1]",no,training_failure,0,20.94
137,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,0.00012061590701424944,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,18.38
138,uniform,eq6,4,d4_paper,LR,EML,7.928677e-01,3.867653e+01,0.00010747955468701907,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, x, x, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, x, x, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,22.5
139,uniform,eq6,4,d4_paper,LR,EML,1.355941e+00,3.868500e+01,0.0007916885119144098,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, x, f, f, x, x, x, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, y, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, x, f, f, x, x, x, f, 1, f, f, f] leaves=[1, x, x, 1, y, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.29
140,uniform,eq6,4,d4_paper,LR,EML,9.444406e-01,1.931008e+00,0.0001513775064685929,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, y, x, y, 1, x, x, y, x, y, y, 1","internal=[1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, x, y, x, y, 1, x, x, y, x, y, y, 1]",no,training_failure,0,23.08
141,uniform,eq6,4,d4_paper,LR,EML,9.999981e+05,9.746843e+05,999996229423.7738,"EML Master Formula (depth=4, params=90) |   Internal routing: f, x, f, x, f, 1, f, f, 1, x, f, 1, f, x |   Leaf routing:     y, x, y, y, 1, 1, 1, x, 1, y, 1, y, y, 1, 1, y","internal=[f, x, f, x, f, 1, f, f, 1, x, f, 1, f, x] leaves=[y, x, y, y, 1, 1, 1, x, 1, y, 1, y, y, 1, 1, y]",no,training_failure,0,24.56
142,uniform,eq6,4,d4_paper,LR,EML,7.941677e-01,3.867649e+01,8.515659031332518e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, f, f, x, x, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, 1, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, f, f, x, x, f, f, 1, f, f, f] leaves=[1, x, x, 1, 1, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.11
143,uniform,eq6,4,d4_paper,LR,EML,7.239979e+00,4.640260e+01,0.00048474204741198236,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, 1, f, x, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, x, 1, x, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, 1, f, x, 1, x, f, x, f, f, f] leaves=[1, x, x, x, 1, x, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.28
144,uniform,eq6,4,d4_paper,LR,EML,7.928677e-01,3.867653e+01,0.00011410660295455591,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, x, x, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, x, x, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,21.02
145,uniform,eq6,4,d4_paper,LR,EML,7.936179e+00,4.613550e+01,0.00010022270652927068,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, x, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, x, 1, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, x, 1, f, f, 1, f, f, f] leaves=[1, x, x, x, 1, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.26
146,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,7.029400582619791e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,21.19
147,uniform,eq6,4,d4_paper,LR,EML,7.928677e-01,3.867653e+01,8.129751290001348e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: x, f, 1, f, x, f, x, x, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[x, f, 1, f, x, f, x, x, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.33
148,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,0.00016351709684489656,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, 1, x, f, f, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, 1, x, f, f, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,20.58
149,uniform,eq6,4,d4_paper,LR,EML,9.408715e-01,1.924154e+00,0.00023501182738869958,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,22.1
150,uniform,eq6,4,d4_paper,LR,EML,1.346206e+00,2.272207e+00,2.737396313479631e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, 1, x","internal=[1, f, x, f, x, f, 1, 1, f, f, 1, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, 1, x]",no,training_failure,0,24.1
151,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,8.945739528481582e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.05
152,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,4.9665353158198004e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,21.54
153,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,3.764147350367595e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, 1, f, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, 1, f, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.11
154,uniform,eq6,4,d4_paper,LR,EML,9.444406e-01,1.931008e+00,0.00043869381566445556,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, 1, y, 1, y, y, 1","internal=[1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, 1, y, 1, y, y, 1]",no,training_failure,0,24.06
155,uniform,eq6,4,d4_paper,LR,EML,1.346206e+00,2.272207e+00,1.3970432428346405e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: x, f, x, f, x, f, 1, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, 1, x","internal=[x, f, x, f, x, f, 1, 1, f, f, 1, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, 1, x]",no,training_failure,0,24.72
156,uniform,eq6,4,d4_paper,LR,EML,9.408715e-01,1.924154e+00,0.00038285724774963386,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, 1, 1, 1, 1, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, y, 1, 1, y, x, 1, x, y, x, y, y, x","internal=[1, 1, 1, 1, 1, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, y, 1, 1, y, x, 1, x, y, x, y, y, x]",no,training_failure,0,21.76
157,uniform,eq6,4,d4_paper,LR,EML,6.883572e-01,1.916445e+00,0.00011515703017545198,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, 1, f, 1, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, x, x, x, y, x, y, y, x","internal=[1, f, 1, f, 1, f, 1, 1, f, f, 1, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, x, x, x, y, x, y, y, x]",no,training_failure,0,24.13
158,uniform,eq6,4,d4_paper,LR,EML,9.408715e-01,1.924154e+00,0.00014014007689553326,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,20.52
159,uniform,eq6,4,d4_paper,LR,EML,9.110856e+00,4.671672e+01,1.1586353430242433e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, x, 1, f, f, f, x, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, 1, 1, x, y, 1, 1, x, y, x, y, 1, x","internal=[1, x, 1, f, f, f, x, 1, f, f, 1, f, f, f] leaves=[1, x, x, 1, 1, 1, x, y, 1, 1, x, y, x, y, 1, x]",no,training_failure,0,24.09
160,uniform,eq6,4,d4_paper,LR,EML,7.928677e-01,3.867653e+01,5.9931732178343636e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, x, x, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, x, x, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.06
161,uniform,eq6,4,d4_paper,LR,EML,6.001023e-01,1.880291e+00,0.0001835646687793422,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, x, y, x, y, 1, x, x, y, x, y, y, 1","internal=[1, f, 1, f, x, f, 1, 1, f, f, 1, f, f, f] leaves=[1, x, x, 1, x, y, x, y, 1, x, x, y, x, y, y, 1]",no,training_failure,0,21.37
162,uniform,eq6,4,d4_paper,LR,EML,2.317880e+00,3.087147e+00,6.274037201529105e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, 1, y, x, 1, 1, y, 1, 1, x, y, x, y, x, x","internal=[1, f, x, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, 1, y, x, 1, 1, y, 1, 1, x, y, x, y, x, x]",no,training_failure,0,24.1
163,uniform,eq6,4,d4_paper,LR,EML,1.603245e+00,2.469392e+00,9.306786035233734e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: x, f, 1, f, x, f, 1, 1, f, f, f, f, x, f |   Leaf routing:     1, x, x, 1, x, y, x, y, 1, x, x, y, 1, y, y, 1","internal=[x, f, 1, f, x, f, 1, 1, f, f, f, f, x, f] leaves=[1, x, x, 1, x, y, x, y, 1, x, x, y, 1, y, y, 1]",no,training_failure,0,21.95
164,uniform,eq6,4,d4_paper,LR,EML,7.928677e-01,3.867653e+01,9.504246745783851e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, x, x, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, x, x, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.77
165,uniform,eq6,4,d4_paper,LR,EML,9.408715e-01,1.924154e+00,0.0002085856367650854,"EML Master Formula (depth=4, params=90) |   Internal routing: x, f, 1, f, x, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, y, x, y, x, y, y, x","internal=[x, f, 1, f, x, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, y, x, y, x, y, y, x]",no,training_failure,0,21.19
166,uniform,eq6,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, 1, f, 1, 1, f, f, 1, f, 1, f |   Leaf routing:     1, x, x, 1, x, y, x, y, 1, x, x, y, x, y, y, 1","internal=[1, f, 1, f, 1, f, 1, 1, f, f, 1, f, 1, f] leaves=[1, x, x, 1, x, y, x, y, 1, x, x, y, x, y, y, 1]",yes,exact,0,20.94
167,uniform,eq6,4,d4_paper,LR,EML,9.408715e-01,1.924154e+00,0.00013810552631257715,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, 1, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     y, x, x, 1, 1, 1, 1, y, x, 1, x, y, x, y, y, x","internal=[1, f, 1, f, 1, f, 1, 1, x, f, x, f, f, f] leaves=[y, x, x, 1, 1, 1, 1, y, x, 1, x, y, x, y, y, x]",no,training_failure,0,21.85
168,uniform,eq6,4,d4_paper,LR,EML,9.309077e+00,4.629401e+01,0.0005014857886201938,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, x, 1, x, 1, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, x, 1, x, 1, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.19
169,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,9.17202519923377e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,22.09
170,uniform,eq6,4,d4_paper,LR,EML,6.883572e-01,1.916445e+00,5.8158009178107914e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, f, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, 1, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, 1, 1, f, f, 1, f, f, f] leaves=[1, x, x, 1, 1, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.07
171,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,7.994488372078587e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,24.14
172,uniform,eq6,4,d4_paper,LR,EML,9.408715e-01,1.924154e+00,0.0004013151290234505,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, 1, f, x, f, 1, 1, x, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,21.93
173,uniform,eq6,4,d4_paper,LR,EML,1.371785e+00,2.069400e+00,0.00043951949608457135,"EML Master Formula (depth=4, params=90) |   Internal routing: x, f, 1, f, x, f, 1, 1, x, f, 1, f, f, f |   Leaf routing:     1, x, x, 1, x, x, 1, y, 1, x, x, y, x, y, y, x","internal=[x, f, 1, f, x, f, 1, 1, x, f, 1, f, f, f] leaves=[1, x, x, 1, x, x, 1, y, 1, x, x, y, x, y, y, x]",no,training_failure,0,24.08
174,uniform,eq6,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, 1, x, f, f, 1, 1, f, f, 1, f, 1, f |   Leaf routing:     1, x, x, x, x, y, x, y, 1, x, x, y, x, y, y, 1","internal=[1, f, 1, x, f, f, 1, 1, f, f, 1, f, 1, f] leaves=[1, x, x, x, x, y, x, y, 1, x, x, y, x, y, y, 1]",yes,exact,0,20.64
175,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,9.01723900488209e-05,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, x, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,21.59
176,uniform,eq6,4,d4_paper,LR,EML,2.334627e+00,3.076724e+00,0.00010570320389417584,"EML Master Formula (depth=4, params=90) |   Internal routing: 1, f, x, f, x, f, 1, 1, f, f, x, f, f, f |   Leaf routing:     1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x","internal=[1, f, x, f, x, f, 1, 1, f, f, x, f, f, f] leaves=[1, x, x, 1, x, 1, 1, y, 1, 1, x, y, x, y, y, x]",no,training_failure,0,22.82
